plot,year,focal_species,neighbor_species,current_focal_cover,previous_focal_cover,previous_neighbor_cover,season_length_ds
61,2014,POBI6,2LTR,0.08,0.1,0.44,128
61,2014,POBI6,GEROT,0.08,0.1,0.86,128
61,2014,POBI6,TRSP2,0.08,0.1,0.08,128
61,2014,POBI6,CAREX4,0.08,0.1,0,128
61,2014,POBI6,ARSC,0.08,0.1,0.15,128
61,2014,POBI6,CARUD,0.08,0.1,0.03,128
61,2014,POBI6,LLSE,0.08,0.1,0.06,128
61,2014,POBI6,CALE4,0.08,0.1,0.01,128
61,2014,POBI6,SEDES,0.08,0.1,0.03,128
61,2014,POBI6,MIOB2,0.08,0.1,0.07,128
61,2014,POBI6,POARG,0.08,0.1,0.01,128
61,2014,POBI6,ARFEF3,0.08,0.1,0.01,128
61,2014,POBI6,TRPAP,0.08,0.1,0,128
61,2015,POBI6,2LTR,0.11,0.08,0.7,128
61,2015,POBI6,LLSE,0.11,0.08,0.06,128
61,2015,POBI6,GEROT,0.11,0.08,0.8,128
61,2015,POBI6,TRSP2,0.11,0.08,0.1,128
61,2015,POBI6,CAREX4,0.11,0.08,0.01,128
61,2015,POBI6,ARSC,0.11,0.08,0.21,128
61,2015,POBI6,CARUD,0.11,0.08,0.05,128
61,2015,POBI6,SEDES,0.11,0.08,0.06,128
61,2015,POBI6,ARFEF3,0.11,0.08,0.01,128
61,2015,POBI6,MIOB2,0.11,0.08,0.08,128
61,2015,POBI6,POARG,0.11,0.08,0.01,128
61,2015,POBI6,TRPAP,0.11,0.08,0.01,128
61,2016,POBI6,2LTR,0.06,0.11,0.61,141
61,2016,POBI6,GEROT,0.06,0.11,0.86,141
61,2016,POBI6,TRSP2,0.06,0.11,0.07,141
61,2016,POBI6,LLSE,0.06,0.11,0.1,141
61,2016,POBI6,CAREX4,0.06,0.11,0.01,141
61,2016,POBI6,ARSC,0.06,0.11,0.24,141
61,2016,POBI6,FEBR,0.06,0.11,0,141
61,2016,POBI6,CALE4,0.06,0.11,0,141
61,2016,POBI6,POARG,0.06,0.11,0.01,141
61,2016,POBI6,SEDES,0.06,0.11,0.04,141
61,2016,POBI6,CARUD,0.06,0.11,0.01,141
61,2016,POBI6,ARFEF3,0.06,0.11,0.03,141
61,2016,POBI6,MIOB2,0.06,0.11,0.08,141
61,2016,POBI6,TRPAP,0.06,0.11,0.01,141
61,2017,POBI6,GEROT,0.11,0.06,0.86,112
61,2017,POBI6,2LTR,0.11,0.06,0.68,112
61,2017,POBI6,TRSP2,0.11,0.06,0.06,112
61,2017,POBI6,CAREX,0.11,0.06,0,112
61,2017,POBI6,LLSE,0.11,0.06,0.05,112
61,2017,POBI6,ARSC,0.11,0.06,0.22,112
61,2017,POBI6,CARUD,0.11,0.06,0.03,112
61,2017,POBI6,SEDES,0.11,0.06,0.03,112
61,2017,POBI6,ARFEF3,0.11,0.06,0.02,112
61,2017,POBI6,MIOB2,0.11,0.06,0.07,112
61,2017,POBI6,POARG,0.11,0.06,0.03,112
61,2017,POBI6,LUSP4,0.11,0.06,0,112
61,2018,POBI6,2LTR,0.04,0.11,0.77,154
61,2018,POBI6,GEROT,0.04,0.11,0.82,154
61,2018,POBI6,TRSP2,0.04,0.11,0.1,154
61,2018,POBI6,CAREX,0.04,0.11,0.02,154
61,2018,POBI6,LLSE,0.04,0.11,0.05,154
61,2018,POBI6,ARSC,0.04,0.11,0.2,154
61,2018,POBI6,CALE4,0.04,0.11,0,154
61,2018,POBI6,SEDES,0.04,0.11,0.03,154
61,2018,POBI6,CARUD,0.04,0.11,0.01,154
61,2018,POBI6,ARFEF3,0.04,0.11,0.02,154
61,2018,POBI6,MIOB2,0.04,0.11,0.1,154
61,2018,POBI6,FEBR,0.04,0.11,0,154
61,2018,POBI6,POARG,0.04,0.11,0.01,154
61,2018,POBI6,LUSP4,0.04,0.11,0.01,154
61,2018,POBI6,MELA3,0.04,0.11,0,154
62,2011,POBI6,2BARE,0.01,0.01,0.26,148
62,2011,POBI6,2LTR,0.01,0.01,0.39,148
62,2011,POBI6,GEROT,0.01,0.01,0.23,148
62,2011,POBI6,RAAD,0.01,0.01,0.1,148
62,2011,POBI6,ARSC,0.01,0.01,0.05,148
62,2011,POBI6,TRPAP,0.01,0.01,0.05,148
62,2011,POBI6,ERSI3,0.01,0.01,0.01,148
62,2011,POBI6,SIPR,0.01,0.01,0.13,148
62,2011,POBI6,TRSP2,0.01,0.01,0.06,148
62,2011,POBI6,MIOB2,0.01,0.01,0.19,148
62,2011,POBI6,ARFEF3,0.01,0.01,0,148
62,2011,POBI6,POARG,0.01,0.01,0.02,148
62,2011,POBI6,LEPY2,0.01,0.01,0,148
62,2011,POBI6,FEBR,0.01,0.01,0.02,148
62,2011,POBI6,SIACS2,0.01,0.01,0.02,148
62,2012,POBI6,2BARE,0.04,0.01,0.25,154
62,2012,POBI6,2LTR,0.04,0.01,0.38,154
62,2012,POBI6,SIPR,0.04,0.01,0.11,154
62,2012,POBI6,MIOB2,0.04,0.01,0.14,154
62,2012,POBI6,TRSP2,0.04,0.01,0.02,154
62,2012,POBI6,GEROT,0.04,0.01,0.35,154
62,2012,POBI6,RAAD,0.04,0.01,0.11,154
62,2012,POBI6,TRPAP,0.04,0.01,0.04,154
62,2012,POBI6,ERSI3,0.04,0.01,0.03,154
62,2012,POBI6,2LICHN,0.04,0.01,0,154
62,2012,POBI6,SEDES,0.04,0.01,0,154
62,2012,POBI6,2MOSS,0.04,0.01,0,154
62,2012,POBI6,POARG,0.04,0.01,0.03,154
62,2012,POBI6,FEBR,0.04,0.01,0.01,154
62,2012,POBI6,SIACS2,0.04,0.01,0.03,154
62,2012,POBI6,ARSC,0.04,0.01,0.02,154
62,2013,POBI6,2LTR,0.01,0.04,0.21,171
62,2013,POBI6,GEROT,0.01,0.04,0.26,171
62,2013,POBI6,2BARE,0.01,0.04,0.22,171
62,2013,POBI6,SIPR,0.01,0.04,0.18,171
62,2013,POBI6,RAAD,0.01,0.04,0.17,171
62,2013,POBI6,TRSP2,0.01,0.04,0.12,171
62,2013,POBI6,ERSI3,0.01,0.04,0.04,171
62,2013,POBI6,MIOB2,0.01,0.04,0.11,171
62,2013,POBI6,FEBR,0.01,0.04,0.01,171
62,2013,POBI6,TRPAP,0.01,0.04,0.07,171
62,2013,POBI6,2MOSS,0.01,0.04,0.02,171
62,2013,POBI6,POARG,0.01,0.04,0.01,171
62,2013,POBI6,ARSC,0.01,0.04,0.01,171
62,2013,POBI6,SIACS2,0.01,0.04,0.03,171
62,2014,POBI6,2BARE,0.01,0.01,0.28,93
62,2014,POBI6,RAAD,0.01,0.01,0.15,93
62,2014,POBI6,MIOB2,0.01,0.01,0.14,93
62,2014,POBI6,GEROT,0.01,0.01,0.21,93
62,2014,POBI6,2LTR,0.01,0.01,0.22,93
62,2014,POBI6,SIPR,0.01,0.01,0.19,93
62,2014,POBI6,ARFEF3,0.01,0.01,0,93
62,2014,POBI6,ERSI3,0.01,0.01,0.05,93
62,2014,POBI6,FEBR,0.01,0.01,0.03,93
62,2014,POBI6,TRSP2,0.01,0.01,0.16,93
62,2014,POBI6,CHJA,0.01,0.01,0,93
62,2014,POBI6,POARG,0.01,0.01,0.01,93
62,2014,POBI6,ARSC,0.01,0.01,0.01,93
62,2014,POBI6,TRPAP,0.01,0.01,0.04,93
62,2014,POBI6,2MOSS,0.01,0.01,0.02,93
62,2014,POBI6,SIACS2,0.01,0.01,0.01,93
62,2015,POBI6,2LTR,0.01,0.01,0.24,114
62,2015,POBI6,RAAD,0.01,0.01,0.19,114
62,2015,POBI6,MIOB2,0.01,0.01,0.17,114
62,2015,POBI6,POARG,0.01,0.01,0.03,114
62,2015,POBI6,GEROT,0.01,0.01,0.17,114
62,2015,POBI6,ARSC,0.01,0.01,0.01,114
62,2015,POBI6,TRSP2,0.01,0.01,0.16,114
62,2015,POBI6,ARFEF3,0.01,0.01,0.01,114
62,2015,POBI6,2BARE,0.01,0.01,0.16,114
62,2015,POBI6,ERSI3,0.01,0.01,0.07,114
62,2015,POBI6,FEBR,0.01,0.01,0.05,114
62,2015,POBI6,SIPR,0.01,0.01,0.18,114
62,2015,POBI6,CHJA,0.01,0.01,0.01,114
62,2015,POBI6,TRPAP,0.01,0.01,0.06,114
62,2015,POBI6,2MOSS,0.01,0.01,0.01,114
62,2015,POBI6,SIACS2,0.01,0.01,0.02,114
62,2016,POBI6,2BARE,0.03,0.01,0.12,126
62,2016,POBI6,TRPAP,0.03,0.01,0.06,126
62,2016,POBI6,2LTR,0.03,0.01,0.26,126
62,2016,POBI6,MIOB2,0.03,0.01,0.28,126
62,2016,POBI6,POARG,0.03,0.01,0.03,126
62,2016,POBI6,RAAD,0.03,0.01,0.18,126
62,2016,POBI6,GEROT,0.03,0.01,0.24,126
62,2016,POBI6,TRSP2,0.03,0.01,0.12,126
62,2016,POBI6,LUSP4,0.03,0.01,0,126
62,2016,POBI6,2MOSS,0.03,0.01,0.01,126
62,2016,POBI6,SIACS2,0.03,0.01,0.03,126
62,2016,POBI6,FEBR,0.03,0.01,0.06,126
62,2016,POBI6,ARSC,0.03,0.01,0.01,126
62,2016,POBI6,ERSI3,0.03,0.01,0.03,126
62,2016,POBI6,SIPR,0.03,0.01,0.15,126
64,2011,POBI6,CASCS2,0.09,0.07,0.09,148
64,2011,POBI6,GEROT,0.09,0.07,0.54,148
64,2011,POBI6,2LTR,0.09,0.07,0.72,148
64,2011,POBI6,ARSC,0.09,0.07,0.21,148
64,2011,POBI6,CAOC4,0.09,0.07,0.01,148
64,2011,POBI6,RAAD,0.09,0.07,0.04,148
64,2011,POBI6,FEBR,0.09,0.07,0.06,148
64,2011,POBI6,2LICHN,0.09,0.07,0.01,148
64,2011,POBI6,TRPAP,0.09,0.07,0.04,148
64,2011,POBI6,ERSI3,0.09,0.07,0,148
64,2011,POBI6,2MOSS,0.09,0.07,0.02,148
64,2012,POBI6,CASCS2,0.09,0.09,0.1,238
64,2012,POBI6,GEROT,0.09,0.09,0.6,238
64,2012,POBI6,2LTR,0.09,0.09,0.79,238
64,2012,POBI6,ARSC,0.09,0.09,0.18,238
64,2012,POBI6,CAOC4,0.09,0.09,0.02,238
64,2012,POBI6,RAAD,0.09,0.09,0.03,238
64,2012,POBI6,POARG,0.09,0.09,0,238
64,2012,POBI6,2BARE,0.09,0.09,0,238
64,2012,POBI6,SIPR,0.09,0.09,0,238
64,2012,POBI6,FEBR,0.09,0.09,0.04,238
64,2012,POBI6,TRPAP,0.09,0.09,0.01,238
64,2012,POBI6,2LICHN,0.09,0.09,0.01,238
64,2012,POBI6,ERSI3,0.09,0.09,0.01,238
64,2012,POBI6,2MOSS,0.09,0.09,0.03,238
64,2013,POBI6,CASCS2,0.06,0.09,0.12,171
64,2013,POBI6,GEROT,0.06,0.09,0.59,171
64,2013,POBI6,2LTR,0.06,0.09,0.47,171
64,2013,POBI6,ARSC,0.06,0.09,0.22,171
64,2013,POBI6,FEBR,0.06,0.09,0.06,171
64,2013,POBI6,RAAD,0.06,0.09,0.03,171
64,2013,POBI6,POARG,0.06,0.09,0.02,171
64,2013,POBI6,2BARE,0.06,0.09,0.03,171
64,2013,POBI6,TRPAP,0.06,0.09,0.01,171
64,2013,POBI6,SIPR,0.06,0.09,0.01,171
64,2013,POBI6,2MOSS,0.06,0.09,0.01,171
64,2014,POBI6,GEROT,0.12,0.06,0.65,93
64,2014,POBI6,CASCS2,0.12,0.06,0.15,93
64,2014,POBI6,SIPR,0.12,0.06,0.02,93
64,2014,POBI6,ARSC,0.12,0.06,0.25,93
64,2014,POBI6,2LTR,0.12,0.06,0.51,93
64,2014,POBI6,FEBR,0.12,0.06,0.1,93
64,2014,POBI6,POARG,0.12,0.06,0.03,93
64,2014,POBI6,RAAD,0.12,0.06,0.06,93
64,2014,POBI6,MIOB2,0.12,0.06,0,93
64,2014,POBI6,ERSI3,0.12,0.06,0,93
64,2014,POBI6,TRPAP,0.12,0.06,0.01,93
64,2015,POBI6,2LTR,0.12,0.12,0.6,128
64,2015,POBI6,GEROT,0.12,0.12,0.64,128
64,2015,POBI6,CASCS2,0.12,0.12,0.14,128
64,2015,POBI6,SIPR,0.12,0.12,0.05,128
64,2015,POBI6,ARSC,0.12,0.12,0.24,128
64,2015,POBI6,CAHA6,0.12,0.12,0,128
64,2015,POBI6,FEBR,0.12,0.12,0.07,128
64,2015,POBI6,POA,0.12,0.12,0,128
64,2015,POBI6,DECE,0.12,0.12,0,128
64,2015,POBI6,2BARE,0.12,0.12,0,128
64,2015,POBI6,RAAD,0.12,0.12,0.04,128
64,2015,POBI6,TRPAP,0.12,0.12,0.01,128
64,2015,POBI6,MIOB2,0.12,0.12,0.02,128
64,2015,POBI6,2LICHN,0.12,0.12,0,128
64,2016,POBI6,GEROT,0.09,0.12,0.68,155
64,2016,POBI6,CASCS2,0.09,0.12,0.17,155
64,2016,POBI6,ARSC,0.09,0.12,0.22,155
64,2016,POBI6,2LTR,0.09,0.12,0.63,155
64,2016,POBI6,CAHA6,0.09,0.12,0.02,155
64,2016,POBI6,DECE,0.09,0.12,0.01,155
64,2016,POBI6,POA,0.09,0.12,0.02,155
64,2016,POBI6,POARG,0.09,0.12,0,155
64,2016,POBI6,RAAD,0.09,0.12,0.04,155
64,2016,POBI6,FEBR,0.09,0.12,0.09,155
64,2016,POBI6,TRPAP,0.09,0.12,0.03,155
64,2016,POBI6,2BARE,0.09,0.12,0.01,155
64,2016,POBI6,MIOB2,0.09,0.12,0.02,155
64,2016,POBI6,SIPR,0.09,0.12,0.04,155
64,2016,POBI6,2MOSS,0.09,0.12,0,155
64,2017,POBI6,CASCS2,0.05,0.09,0.1,84
64,2017,POBI6,GEROT,0.05,0.09,0.63,84
64,2017,POBI6,ARSC,0.05,0.09,0.2,84
64,2017,POBI6,2LTR,0.05,0.09,0.67,84
64,2017,POBI6,RAAD,0.05,0.09,0.03,84
64,2017,POBI6,FEBR,0.05,0.09,0.03,84
64,2017,POBI6,DECE,0.05,0.09,0.02,84
64,2017,POBI6,SIPR,0.05,0.09,0.01,84
64,2017,POBI6,ERSI3,0.05,0.09,0,84
64,2017,POBI6,CAOC4,0.05,0.09,0,84
64,2017,POBI6,TRSP2,0.05,0.09,0,84
64,2017,POBI6,TRPAP,0.05,0.09,0.01,84
64,2017,POBI6,POARG,0.05,0.09,0.03,84
64,2017,POBI6,2LICHN,0.05,0.09,0,84
64,2017,POBI6,2MOSS,0.05,0.09,0.01,84
64,2017,POBI6,MIOB2,0.05,0.09,0.03,84
64,2018,POBI6,GEROT,0.11,0.05,0.67,140
64,2018,POBI6,CASCS2,0.11,0.05,0.12,140
64,2018,POBI6,ARSC,0.11,0.05,0.24,140
64,2018,POBI6,2LTR,0.11,0.05,0.72,140
64,2018,POBI6,FEBR,0.11,0.05,0.03,140
64,2018,POBI6,POARG,0.11,0.05,0.02,140
64,2018,POBI6,RAAD,0.11,0.05,0.08,140
64,2018,POBI6,DECE,0.11,0.05,0.01,140
64,2018,POBI6,MIOB2,0.11,0.05,0.03,140
64,2018,POBI6,CAOC4,0.11,0.05,0.01,140
64,2018,POBI6,TRPAP,0.11,0.05,0.01,140
64,2018,POBI6,SIPR,0.11,0.05,0.05,140
65,2013,POBI6,JUDR,0.01,0,0.19,171
65,2013,POBI6,SIPR,0.01,0,0.14,171
65,2013,POBI6,FEBR,0.01,0,0.01,171
65,2013,POBI6,CAPY3,0.01,0,0.23,171
65,2013,POBI6,2LTR,0.01,0,0.17,171
65,2013,POBI6,DECE,0.01,0,0.01,171
65,2013,POBI6,2BARE,0.01,0,0.06,171
65,2013,POBI6,ANME2,0.01,0,0.04,171
65,2013,POBI6,MIOB2,0.01,0,0.04,171
65,2013,POBI6,2UNKSC,0.01,0,0,171
65,2013,POBI6,ERME2,0.01,0,0.05,171
65,2013,POBI6,ARSC,0.01,0,0,171
66,2017,POBI6,CAPY3,0.03,0,0.3,63
66,2017,POBI6,2LTR,0.03,0,0.2,63
66,2017,POBI6,JUDR,0.03,0,0.17,63
66,2017,POBI6,2BARE,0.03,0,0.04,63
66,2017,POBI6,2MOSS,0.03,0,0.09,63
66,2017,POBI6,ERME2,0.03,0,0.07,63
66,2017,POBI6,TRPAP,0.03,0,0.19,63
66,2017,POBI6,CALA10,0.03,0,0.01,63
66,2017,POBI6,ANME2,0.03,0,0.01,63
66,2017,POBI6,CASCS2,0.03,0,0.15,63
66,2017,POBI6,2LICHN,0.03,0,0,63
66,2017,POBI6,FEBR,0.03,0,0.03,63
66,2017,POBI6,POAL2,0.03,0,0.01,63
66,2017,POBI6,SIPR,0.03,0,0.02,63
66,2017,POBI6,CAOC4,0.03,0,0,63
66,2017,POBI6,POARG,0.03,0,0,63
66,2017,POBI6,GEROT,0.03,0,0.03,63
66,2017,POBI6,CAREX,0.03,0,0,63
66,2017,POBI6,PRPA,0.03,0,0.06,63
66,2018,POBI6,CAPY3,0.01,0.03,0.24,119
66,2018,POBI6,2LTR,0.01,0.03,0.27,119
66,2018,POBI6,2BARE,0.01,0.03,0.08,119
66,2018,POBI6,2LICHN,0.01,0.03,0.02,119
66,2018,POBI6,CALA10,0.01,0.03,0.04,119
66,2018,POBI6,JUDR,0.01,0.03,0.17,119
66,2018,POBI6,ANME2,0.01,0.03,0.03,119
66,2018,POBI6,CASCS2,0.01,0.03,0.16,119
66,2018,POBI6,2MOSS,0.01,0.03,0.01,119
66,2018,POBI6,TRPAP,0.01,0.03,0.16,119
66,2018,POBI6,SIPR,0.01,0.03,0.01,119
66,2018,POBI6,CAOC4,0.01,0.03,0.01,119
66,2018,POBI6,GEROT,0.01,0.03,0.01,119
66,2018,POBI6,CAREX,0.01,0.03,0.02,119
66,2018,POBI6,MIOB2,0.01,0.03,0,119
66,2018,POBI6,PRPA,0.01,0.03,0.03,119
66,2018,POBI6,ERME2,0.01,0.03,0.07,119
66,2018,POBI6,FEBR,0.01,0.03,0.01,119
67,2011,POBI6,CALE4,0.09,0.06,0.38,161
67,2011,POBI6,LLSE,0.09,0.06,0.06,161
67,2011,POBI6,2LTR,0.09,0.06,0.31,161
67,2011,POBI6,RHIN11,0.09,0.06,0.1,161
67,2011,POBI6,DECE,0.09,0.06,0.44,161
67,2011,POBI6,GEROT,0.09,0.06,0.58,161
67,2011,POBI6,CASCS2,0.09,0.06,0.17,161
67,2011,POBI6,ARSC,0.09,0.06,0.11,161
67,2011,POBI6,TRPAP,0.09,0.06,0.15,161
67,2011,POBI6,GEAL2,0.09,0.06,0.04,161
67,2012,POBI6,RHIN11,0.08,0.09,0.1,193
67,2012,POBI6,GEROT,0.08,0.09,0.6,193
67,2012,POBI6,DECE,0.08,0.09,0.24,193
67,2012,POBI6,CALE4,0.08,0.09,0.53,193
67,2012,POBI6,2LTR,0.08,0.09,0.41,193
67,2012,POBI6,CASCS2,0.08,0.09,0.06,193
67,2012,POBI6,ARSC,0.08,0.09,0.15,193
67,2012,POBI6,TRPAP,0.08,0.09,0.13,193
67,2012,POBI6,LLSE,0.08,0.09,0.07,193
67,2012,POBI6,TRSP2,0.08,0.09,0,193
67,2012,POBI6,GEAL2,0.08,0.09,0.01,193
67,2013,POBI6,CALE4,0.17,0.08,0.46,185
67,2013,POBI6,GEROT,0.17,0.08,0.57,185
67,2013,POBI6,DECE,0.17,0.08,0.33,185
67,2013,POBI6,RHIN11,0.17,0.08,0.12,185
67,2013,POBI6,CASCS2,0.17,0.08,0.16,185
67,2013,POBI6,TRPAP,0.17,0.08,0.22,185
67,2013,POBI6,2LTR,0.17,0.08,0.08,185
67,2013,POBI6,LLSE,0.17,0.08,0.11,185
67,2013,POBI6,ARSC,0.17,0.08,0.16,185
67,2013,POBI6,GEAL2,0.17,0.08,0.03,185
67,2013,POBI6,TRSP2,0.17,0.08,0.01,185
67,2014,POBI6,CALE4,0.14,0.17,0.47,128
67,2014,POBI6,CASCS2,0.14,0.17,0.1,128
67,2014,POBI6,2LTR,0.14,0.17,0.04,128
67,2014,POBI6,RHIN11,0.14,0.17,0.13,128
67,2014,POBI6,DECE,0.14,0.17,0.3,128
67,2014,POBI6,GEROT,0.14,0.17,0.59,128
67,2014,POBI6,TRPAP,0.14,0.17,0.19,128
67,2014,POBI6,ARSC,0.14,0.17,0.15,128
67,2014,POBI6,GEAL2,0.14,0.17,0.03,128
67,2014,POBI6,LLSE,0.14,0.17,0.06,128
67,2014,POBI6,TRSP2,0.14,0.17,0.02,128
67,2015,POBI6,TRPAP,0.18,0.14,0.22,128
67,2015,POBI6,ARSC,0.18,0.14,0.23,128
67,2015,POBI6,GEROT,0.18,0.14,0.6,128
67,2015,POBI6,CALE4,0.18,0.14,0.4,128
67,2015,POBI6,DECE,0.18,0.14,0.41,128
67,2015,POBI6,RHIN11,0.18,0.14,0.15,128
67,2015,POBI6,CASCS2,0.18,0.14,0.16,128
67,2015,POBI6,2LTR,0.18,0.14,0.26,128
67,2015,POBI6,GEAL2,0.18,0.14,0.04,128
67,2015,POBI6,TRSP2,0.18,0.14,0.01,128
67,2015,POBI6,FEBR,0.18,0.14,0,128
67,2016,POBI6,ARSC,0.15,0.18,0.28,155
67,2016,POBI6,GEROT,0.15,0.18,0.68,155
67,2016,POBI6,2LTR,0.15,0.18,0.07,155
67,2016,POBI6,RHIN11,0.15,0.18,0.12,155
67,2016,POBI6,TRPAP,0.15,0.18,0.24,155
67,2016,POBI6,DECE,0.15,0.18,0.62,155
67,2016,POBI6,CALE4,0.15,0.18,0.44,155
67,2016,POBI6,CASCS2,0.15,0.18,0.23,155
67,2016,POBI6,GEAL2,0.15,0.18,0.04,155
67,2017,POBI6,CAPY3,0.18,0.15,0,112
67,2017,POBI6,ARSC,0.18,0.15,0.33,112
67,2017,POBI6,2LTR,0.18,0.15,0.35,112
67,2017,POBI6,CASCS2,0.18,0.15,0.16,112
67,2017,POBI6,DECE,0.18,0.15,0.55,112
67,2017,POBI6,GEROT,0.18,0.15,0.64,112
67,2017,POBI6,RHIN11,0.18,0.15,0.17,112
67,2017,POBI6,CALE4,0.18,0.15,0.41,112
67,2017,POBI6,TRPAP,0.18,0.15,0.29,112
67,2017,POBI6,CAOC4,0.18,0.15,0,112
67,2017,POBI6,GEAL2,0.18,0.15,0.03,112
67,2017,POBI6,RAAD,0.18,0.15,0,112
67,2018,POBI6,CASCS2,0.22,0.18,0.14,182
67,2018,POBI6,GEROT,0.22,0.18,0.54,182
67,2018,POBI6,CALE4,0.22,0.18,0.17,182
67,2018,POBI6,RHIN11,0.22,0.18,0.18,182
67,2018,POBI6,2LTR,0.22,0.18,0.3,182
67,2018,POBI6,DECE,0.22,0.18,0.51,182
67,2018,POBI6,ARSC,0.22,0.18,0.16,182
67,2018,POBI6,TRPAP,0.22,0.18,0.24,182
67,2018,POBI6,CAOC4,0.22,0.18,0.01,182
67,2018,POBI6,LLSE,0.22,0.18,0,182
67,2018,POBI6,GEAL2,0.22,0.18,0.02,182
68,2011,POBI6,CACA13,0.01,0,0.04,168
68,2011,POBI6,SAPE18,0.01,0,0.27,168
68,2011,POBI6,CACA12,0.01,0,0.22,168
68,2011,POBI6,2LTR,0.01,0,0.28,168
68,2011,POBI6,2MOSS,0.01,0,0.32,168
68,2011,POBI6,CASCS2,0.01,0,0.4,168
68,2011,POBI6,GEAL2,0.01,0,0.08,168
68,2011,POBI6,2BARE,0.01,0,0.02,168
68,2011,POBI6,POVI3,0.01,0,0.12,168
68,2011,POBI6,GEROT,0.01,0,0.07,168
68,2011,POBI6,TRSP2,0.01,0,0,168
68,2011,POBI6,ARSC,0.01,0,0.08,168
68,2011,POBI6,CALE4,0.01,0,0.04,168
68,2011,POBI6,TRPAP,0.01,0,0.02,168
68,2011,POBI6,RHIN11,0.01,0,0,168
68,2011,POBI6,PEGR2,0.01,0,0.02,168
68,2011,POBI6,DECE,0.01,0,0,168
68,2011,POBI6,ERSI3,0.01,0,0,168
68,2011,POBI6,SANI8,0.01,0,0.11,168
68,2011,POBI6,KOMY,0.01,0,0.02,168
68,2015,POBI6,CASCS2,0.02,0,0.31,128
68,2015,POBI6,CACA12,0.02,0,0.2,128
68,2015,POBI6,PEGR2,0.02,0,0.03,128
68,2015,POBI6,2LTR,0.02,0,0.21,128
68,2015,POBI6,2MOSS,0.02,0,0.23,128
68,2015,POBI6,CACA13,0.02,0,0.09,128
68,2015,POBI6,POVI3,0.02,0,0.21,128
68,2015,POBI6,CALE4,0.02,0,0.06,128
68,2015,POBI6,GEROT,0.02,0,0.11,128
68,2015,POBI6,GEAL2,0.02,0,0.02,128
68,2015,POBI6,SAPE18,0.02,0,0.22,128
68,2015,POBI6,ARSC,0.02,0,0.07,128
68,2015,POBI6,TRSP2,0.02,0,0.02,128
68,2015,POBI6,TRPAP,0.02,0,0,128
68,2015,POBI6,KOMY,0.02,0,0.02,128
68,2015,POBI6,RHIN11,0.02,0,0,128
7,2011,POBI6,2LTR,0.04,0.05,0.58,168
7,2011,POBI6,POVI3,0.04,0.05,0,168
7,2011,POBI6,LLSE,0.04,0.05,0.06,168
7,2011,POBI6,SAPE18,0.04,0.05,0.09,168
7,2011,POBI6,ARSC,0.04,0.05,0.21,168
7,2011,POBI6,ERSI3,0.04,0.05,0.03,168
7,2011,POBI6,GEROT,0.04,0.05,0.17,168
7,2011,POBI6,CASCS2,0.04,0.05,0.22,168
7,2011,POBI6,DECE,0.04,0.05,0.17,168
7,2011,POBI6,TRPAP,0.04,0.05,0.08,168
7,2011,POBI6,GEAL2,0.04,0.05,0.06,168
7,2011,POBI6,CALE4,0.04,0.05,0.09,168
7,2011,POBI6,2LICHN,0.04,0.05,0.05,168
7,2011,POBI6,2MOSS,0.04,0.05,0.02,168
7,2011,POBI6,FEBR,0.04,0.05,0,168
7,2011,POBI6,PODI2,0.04,0.05,0.04,168
7,2011,POBI6,STLO2,0.04,0.05,0.02,168
7,2011,POBI6,SAPL2,0.04,0.05,0.13,168
7,2011,POBI6,RHRH4,0.04,0.05,0,168
7,2011,POBI6,POGLR2,0.04,0.05,0,168
7,2012,POBI6,2MOSS,0.02,0.04,0.03,175
7,2012,POBI6,RHIN11,0.02,0.04,0,175
7,2012,POBI6,LLSE,0.02,0.04,0.06,175
7,2012,POBI6,CASCS2,0.02,0.04,0.34,175
7,2012,POBI6,TRPAP,0.02,0.04,0.1,175
7,2012,POBI6,ARSC,0.02,0.04,0.14,175
7,2012,POBI6,GEROT,0.02,0.04,0.21,175
7,2012,POBI6,2LTR,0.02,0.04,0.52,175
7,2012,POBI6,DECE,0.02,0.04,0.28,175
7,2012,POBI6,POVI3,0.02,0.04,0.03,175
7,2012,POBI6,SAPE18,0.02,0.04,0.1,175
7,2012,POBI6,CALE4,0.02,0.04,0.13,175
7,2012,POBI6,2LICHN,0.02,0.04,0.03,175
7,2012,POBI6,ERSI3,0.02,0.04,0.07,175
7,2012,POBI6,PODI2,0.02,0.04,0.04,175
7,2012,POBI6,GEAL2,0.02,0.04,0.03,175
7,2012,POBI6,SAPL2,0.02,0.04,0.14,175
7,2012,POBI6,LUSP4,0.02,0.04,0,175
7,2013,POBI6,POVI3,0.01,0.02,0.04,185
7,2013,POBI6,LLSE,0.01,0.02,0.07,185
7,2013,POBI6,SAPE18,0.01,0.02,0.07,185
7,2013,POBI6,TRPAP,0.01,0.02,0.16,185
7,2013,POBI6,ARSC,0.01,0.02,0.18,185
7,2013,POBI6,CASCS2,0.01,0.02,0.36,185
7,2013,POBI6,2LTR,0.01,0.02,0.32,185
7,2013,POBI6,DECE,0.01,0.02,0.28,185
7,2013,POBI6,GEROT,0.01,0.02,0.25,185
7,2013,POBI6,ERSI3,0.01,0.02,0.04,185
7,2013,POBI6,FEBR,0.01,0.02,0,185
7,2013,POBI6,CALE4,0.01,0.02,0.14,185
